Ticker,HitRateA,AvgReturnA,TotalReturnA,MaxDrawdownA,HitRateB,AvgReturnB,TotalReturnB,MaxDrawdownB,BestAvgReturn,WinningSignal
MTD,0.3002645502645503,7.68426944443699e-05,0.05801623430549927,0.2167182013565993,0.1917989417989418,0.0006481989781382355,0.48939022849436775,0.14123134510578872,0.0006481989781382355,MeanReversion
URI,0.2791005291005291,0.0006434537161407599,0.4858075556862737,0.1591248133208788,0.22883597883597884,-8.895278608303104e-05,-0.06715935349268844,0.29857950195737437,0.0006434537161407599,Momentum
CMI,0.24735449735449735,-0.000252800835227045,-0.19086463059641895,0.34628710397228374,0.2208994708994709,0.000639537402056852,0.48285073855292326,0.19809189936404958,0.000639537402056852,MeanReversion
ROP,0.2857142857142857,5.789866014627731e-05,0.04371348841043937,0.2515633756387853,0.21957671957671956,0.0006370697161069339,0.4809876356607351,0.14693047704017104,0.0006370697161069339,MeanReversion
HAL,0.23412698412698413,0.0006356631674356923,0.47992569141394775,0.2893602447282471,0.2447089947089947,-0.0007723739352738247,-0.5831423211317376,0.8366797024615726,0.0006356631674356923,Momentum
INTU,0.2777777777777778,0.00015918263010706354,0.12018288573083297,0.2974165320600076,0.21825396825396826,0.0006335946070071796,0.47836392829042057,0.21669958946341433,0.0006335946070071796,MeanReversion
FTV,0.24206349206349206,3.0146042402648215e-05,0.022760262013999402,0.35119683215025715,0.23544973544973544,0.0006317358099373042,0.4769605365026647,0.1337797901859591,0.0006317358099373042,MeanReversion
SCHW,0.24338624338624337,-0.00017061830699639446,-0.12881682178227782,0.3192511969349272,0.23544973544973544,0.000629948208945512,0.47561089775386156,0.24382744490380612,0.000629948208945512,MeanReversion
UHS,0.25396825396825395,0.0002845886459134061,0.2148644276646216,0.17621255947905537,0.23809523809523808,0.0006297269301478609,0.475443832261635,0.1861617606256384,0.0006297269301478609,MeanReversion
PAYX,0.2751322751322751,-0.0001829048589782072,-0.13809316852854644,0.24294199255868093,0.22486772486772486,0.0006296972697773324,0.475421438681886,0.12459076463649679,0.0006296972697773324,MeanReversion
PM,0.2896825396825397,0.0006294662717370906,0.4752470351615034,0.07191541541037091,0.20238095238095238,0.00037350764344144767,0.281998270798293,0.12579444301899262,0.0006294662717370906,Momentum
NSC,0.26455026455026454,8.3329067545701e-06,0.0062913445997004255,0.18674656339142087,0.21693121693121692,0.0006265149239488753,0.4730187675814009,0.22024373393939328,0.0006265149239488753,MeanReversion
WELL,0.24867724867724866,0.0006249878604477473,0.4718658346380492,0.36788550543311066,0.2261904761904762,8.300450824688474e-05,0.06266840372639798,0.6226708729394124,0.0006249878604477473,Momentum
AZO,0.2777777777777778,0.00037583923229714944,0.28375862038434785,0.1114570764104959,0.21296296296296297,0.0006225528895911458,0.4700274316413151,0.09683718192371582,0.0006225528895911458,MeanReversion
INTC,0.2222222222222222,-0.0004964723846313173,-0.3748366503966446,0.45950414352082625,0.24867724867724866,0.0006200877403109644,0.4681662439347781,0.1901329683613946,0.0006200877403109644,MeanReversion
HWM,0.25396825396825395,-0.00022238415121605279,-0.16790003416811985,0.37429495392876566,0.21825396825396826,0.0006195682503446986,0.4677740290102474,0.1632103675444686,0.0006195682503446986,MeanReversion
ETN,0.2566137566137566,0.00014816109502074245,0.11186162674066055,0.26383158240191706,0.20767195767195767,0.0006190135898863742,0.46735526036421254,0.1612879056621301,0.0006190135898863742,MeanReversion
HSY,0.2619047619047619,0.0003655513932966198,0.27599130193894794,0.09176890824024075,0.20238095238095238,0.0006118447318328731,0.4619427725338192,0.1026121258653725,0.0006118447318328731,MeanReversion
ITW,0.2605820105820106,-0.0004038045936821839,-0.3048724682300488,0.36489656561212314,0.2208994708994709,0.0006097200096852743,0.4603386073123821,0.1385243652419269,0.0006097200096852743,MeanReversion
AIG,0.26587301587301587,0.0006092947938820659,0.4600175693809597,0.3156050631164627,0.21031746031746032,0.0002758641973708735,0.2082774690150095,0.24586239715745858,0.0006092947938820659,Momentum
TGT,0.27380952380952384,0.0006090891248943856,0.4598622892952611,0.1994089934883081,0.23809523809523808,0.00015655459334983226,0.11819871797912335,0.3716182948067248,0.0006090891248943856,Momentum
ZBRA,0.24867724867724866,-0.00013071699559410785,-0.09869133167355143,0.4405572870883837,0.24338624338624337,0.0006078814515246598,0.45895049590111814,0.2863986719920683,0.0006078814515246598,MeanReversion
SRE,0.27380952380952384,0.0004338926465959512,0.32758894817994316,0.2000965485555946,0.21957671957671956,0.0006062671564324718,0.4577317031065162,0.14291003572085642,0.0006062671564324718,MeanReversion
AOS,0.24603174603174602,-6.341118139496318e-05,-0.047875441953197206,0.25490444453141436,0.23941798941798942,0.000603808039748845,0.45587507001037797,0.18324021688774583,0.000603808039748845,MeanReversion
DE,0.27380952380952384,0.0002421844790053528,0.18284928164904135,0.1568420586254644,0.21164021164021163,0.0006023151764455598,0.4547479582163977,0.29658982928369726,0.0006023151764455598,MeanReversion
HLT,0.25132275132275134,0.0006001136847625255,0.4530858319957068,0.14601186234675284,0.2671957671957672,-5.149340852108593e-07,-0.0003887752343341988,0.33523755644991243,0.0006001136847625255,Momentum
SWKS,0.2566137566137566,-0.0002201175526987729,-0.16618875228757354,0.45231332670900637,0.23677248677248677,0.0005968738749050754,0.4506397755533319,0.24288654613095528,0.0005968738749050754,MeanReversion
FTNT,0.2896825396825397,0.0005955585130414792,0.44964667734631686,0.26191704417843037,0.19576719576719576,0.00039110031509099943,0.29528073789370457,0.3232046730648237,0.0005955585130414792,Momentum
ORLY,0.2843915343915344,0.000362150338708407,0.2734235057248473,0.1041022542199573,0.20767195767195767,0.0005929737212141622,0.4476951595166925,0.10291244157108681,0.0005929737212141622,MeanReversion
HII,0.25925925925925924,0.0005926639861585277,0.4474613095496884,0.07420956313220689,0.23544973544973544,0.00017714779585550146,0.1337465858709036,0.18785488049205132,0.0005926639861585277,Momentum
FICO,0.26322751322751325,0.00020745907862011946,0.15663160435819018,0.38179307800490514,0.23941798941798942,0.0005924209939143358,0.44727785040532353,0.1997629921468113,0.0005924209939143358,MeanReversion
XOM,0.27116402116402116,0.0005904836986748219,0.44581519249949053,0.2055476872320876,0.25132275132275134,2.137347770267465e-05,0.01613697566551936,0.2932960387722467,0.0005904836986748219,Momentum
IR,0.25,-7.904978002217746e-05,-0.05968258391674398,0.18291754097495655,0.23941798941798942,0.0005881785669496558,0.4440748180469901,0.2635154097352652,0.0005881785669496558,MeanReversion
MNST,0.2605820105820106,0.0003520462107034932,0.26579488908113735,0.12605172135570913,0.2156084656084656,0.0005868146092030593,0.44304502994830974,0.1943048699946896,0.0005868146092030593,MeanReversion
IEX,0.2777777777777778,6.531638537764954e-06,0.0049313870960125405,0.25243264944027405,0.1865079365079365,0.0005864118943406298,0.4427409802271755,0.1709362924128859,0.0005864118943406298,MeanReversion
WRB,0.27116402116402116,0.0005855298687023933,0.44207505087030696,0.13667201836302945,0.20899470899470898,5.818486662589017e-05,0.04392957430254708,0.17641351304600508,0.0005855298687023933,Momentum
LH,0.2791005291005291,0.000584828690853589,0.4415456615944597,0.1649433335661129,0.2222222222222222,0.0005098969367910121,0.38497218727721416,0.25835276603345886,0.000584828690853589,Momentum
PH,0.2447089947089947,0.00023773933515324123,0.17949319804069713,0.1497794789502056,0.22883597883597884,0.0005845845930123545,0.4413613677243276,0.18503205634011788,0.0005845845930123545,MeanReversion
COP,0.2605820105820106,0.0005840424648144176,0.4409520609348853,0.24215926088499098,0.25132275132275134,-0.00019572373148852548,-0.14777141727383675,0.4298759329885392,0.0005840424648144176,Momentum
GWW,0.2830687830687831,-6.664949673591596e-05,-0.05032037003561655,0.3726723265801111,0.19444444444444445,0.0005839684140982306,0.44089615264416404,0.11619446202899525,0.0005839684140982306,MeanReversion
HPQ,0.28835978835978837,2.5026122785729003e-05,0.018894722703225397,0.33537111106782147,0.19444444444444445,0.0005816481714253375,0.4391443694261298,0.3317790908343834,0.0005816481714253375,MeanReversion
MOH,0.25396825396825395,-8.403830912696689e-05,-0.06344892339086,0.2846300547998898,0.21693121693121692,0.000580884885251531,0.4385680883649059,0.19495985942691252,0.000580884885251531,MeanReversion
SHW,0.25132275132275134,-0.00012670050031933028,-0.09565887774109437,0.2208812337612111,0.22354497354497355,0.0005805965377661189,0.4383503860134198,0.20174792526790258,0.0005805965377661189,MeanReversion
LYV,0.22354497354497355,5.1157988341692245e-05,0.038624281197977645,0.536942382004121,0.2671957671957672,0.0005744383891952676,0.43370098384242706,0.3759808815859382,0.0005744383891952676,MeanReversion
COST,0.28703703703703703,0.00036386736094689686,0.27471985751490713,0.14277998244130502,0.22486772486772486,0.0005742604577767217,0.4335666456214249,0.15494979990733476,0.0005742604577767217,MeanReversion
PFE,0.22354497354497355,0.00029589400191815834,0.22339997144820953,0.1301693984345028,0.25132275132275134,0.000573393173700712,0.43291184614403755,0.17113637301597548,0.000573393173700712,MeanReversion
TDY,0.28703703703703703,0.0001783541189886096,0.13465735983640026,0.22899121799205988,0.2261904761904762,0.0005717396573134103,0.4316634412716248,0.20590704734725152,0.0005717396573134103,MeanReversion
KLAC,0.2605820105820106,0.00026113030627521714,0.19715338123778894,0.3037376521454665,0.21693121693121692,0.000571722843341349,0.43165074672271847,0.2502663810698696,0.000571722843341349,MeanReversion
IT,0.2791005291005291,0.0005688167552418133,0.429456650207569,0.2905111178905396,0.18518518518518517,0.0005391959070506073,0.4070929098232085,0.223197079751628,0.0005688167552418133,Momentum
MCD,0.25,0.0002262784758865151,0.1708402492943189,0.1085559812356563,0.20899470899470898,0.0005681138782015118,0.4289259780421414,0.09164545831846199,0.0005681138782015118,MeanReversion
STLD,0.26587301587301587,-6.513905059433086e-05,-0.0491799831987198,0.39188943028523465,0.2275132275132275,0.0005672985276841615,0.4283103884015419,0.2648493661870479,0.0005672985276841615,MeanReversion
JBL,0.26587301587301587,0.00016221359238974316,0.12247126225425609,0.33985163109198757,0.21164021164021163,0.0005663165853311673,0.4275690219250313,0.211235761749694,0.0005663165853311673,MeanReversion
HIG,0.24074074074074073,-4.183050697134708e-05,-0.031582032763367046,0.3839032046896553,0.22486772486772486,0.0005633211923584319,0.4253075002306161,0.3045638703116394,0.0005633211923584319,MeanReversion
RF,0.24206349206349206,0.00012039156699314008,0.09089563307982076,0.42100411280272676,0.2261904761904762,0.0005631028562968721,0.4251426565041384,0.3076218070362528,0.0005631028562968721,MeanReversion
TAP,0.2804232804232804,0.000560786008463883,0.4233934363902317,0.14572354219700034,0.25,0.0001685798561576404,0.1272777913990185,0.2146959278422958,0.000560786008463883,Momentum
ETR,0.2671957671957672,-0.00014730598047054332,-0.1112160152552602,0.34788019286387584,0.20238095238095238,0.0005603842932803537,0.42309014142666707,0.1498020824615364,0.0005603842932803537,MeanReversion
MAS,0.2698412698412698,-0.000292191549434567,-0.2206046198230981,0.49744840917660055,0.2208994708994709,0.0005603630895399901,0.42307413260269255,0.1612869840279257,0.0005603630895399901,MeanReversion
COO,0.2619047619047619,0.0005567946788592325,0.42037998253872055,0.10560648868541711,0.24867724867724866,0.00015112199942013453,0.11409710956220157,0.3336047024884233,0.0005567946788592325,Momentum
CB,0.24735449735449735,0.0003657786002907388,0.2761628432195078,0.17245541587079355,0.1917989417989418,0.0005548243964086246,0.4188924192885115,0.17512886042552644,0.0005548243964086246,MeanReversion
UBER,0.23544973544973544,0.0005486111024472727,0.41420138234769094,0.3896344540226216,0.26322751322751325,-0.0005247473381089962,-0.39618424027229215,0.6461244187493148,0.0005486111024472727,Momentum
MMC,0.28835978835978837,0.00013328223910069354,0.10062809052102362,0.1524901117538951,0.18915343915343916,0.0005476720197400405,0.4134923749037306,0.08644469515370051,0.0005476720197400405,MeanReversion
CSX,0.24867724867724866,-6.247123200431892e-05,-0.047165780163260784,0.15769443517225046,0.21825396825396826,0.0005469950653324588,0.4129812743260064,0.2084711124033318,0.0005469950653324588,MeanReversion
CVS,0.25396825396825395,0.0005466545988068242,0.41272422209915227,0.17300201094997691,0.23148148148148148,9.702486430506274e-05,0.07325377255032237,0.1927199649072862,0.0005466545988068242,Momentum
ADSK,0.25396825396825395,-0.0002857560352940406,-0.21574580664700066,0.41633373111558186,0.2275132275132275,0.0005439551844723989,0.41068616427666116,0.2049953519946418,0.0005439551844723989,MeanReversion
MOS,0.26851851851851855,0.0005422107960471065,0.4093691510155654,0.4547747521161977,0.2275132275132275,-7.068104572830491e-05,-0.05336418952487021,0.42208912666310183,0.0005422107960471065,Momentum
SNPS,0.27380952380952384,1.1297036410307766e-05,0.008529262489782363,0.34362751856593526,0.20767195767195767,0.000540312731263925,0.4079361121042634,0.22817074763830775,0.000540312731263925,MeanReversion
GILD,0.2275132275132275,-0.0005325087035649713,-0.4020440711915533,0.4293411333518855,0.25,0.0005401653249702801,0.40782482035256146,0.15763134292796765,0.0005401653249702801,MeanReversion
EXPD,0.2619047619047619,-0.00027491722480745874,-0.20756250472963134,0.3984460817017965,0.20634920634920634,0.0005397715680307083,0.40752753386318474,0.1254170019889737,0.0005397715680307083,MeanReversion
DG,0.2526455026455027,0.00043799283596141267,0.33068459115086657,0.12093289552716188,0.23148148148148148,0.000539131804587368,0.4070445124634628,0.15077331596013233,0.000539131804587368,MeanReversion
CBRE,0.25396825396825395,-6.540514935549819e-05,-0.04938088776340113,0.41459510869716837,0.24206349206349206,0.0005374290314399783,0.4057589187371836,0.272071315222568,0.0005374290314399783,MeanReversion
PHM,0.26851851851851855,0.000191127657553199,0.14430138145266524,0.43092296435210686,0.21693121693121692,0.0005371958463465635,0.4055828639916555,0.5192173909958486,0.0005371958463465635,MeanReversion
NRG,0.26322751322751325,0.0005368542661669713,0.40532497095606335,0.12913101089792217,0.21296296296296297,-0.00010304467260527556,-0.07779872781698305,0.47151886344528476,0.0005368542661669713,Momentum
EFX,0.26851851851851855,0.00015401674805828294,0.11628264478400363,0.3569117353711161,0.21825396825396826,0.0005344710460783226,0.4035256397891336,0.21810293814556314,0.0005344710460783226,MeanReversion
LYB,0.2526455026455027,0.0005331746832951118,0.40254688588780935,0.22283258996723038,0.2552910052910053,-0.0003754598546544063,-0.2834721902640768,0.40801688444692474,0.0005331746832951118,Momentum
BRO,0.30952380952380953,0.0003137330943609178,0.23686848624249296,0.2214899927022468,0.1984126984126984,0.00053090829325245,0.40083576140559973,0.1523034077758305,0.00053090829325245,MeanReversion
DHI,0.2619047619047619,4.038855964467251e-06,0.003049336253172774,0.42993253224635564,0.2208994708994709,0.000528690198495391,0.39916109986402015,0.33561972210642443,0.000528690198495391,MeanReversion
ADP,0.26587301587301587,-9.80775853935e-07,-0.000740485769720925,0.20075919267241882,0.18783068783068782,0.0005248052282448926,0.3962279473248939,0.145871186543049,0.0005248052282448926,MeanReversion
O,0.2857142857142857,0.0005239354548369709,0.39557126840191303,0.16611397040933196,0.21164021164021163,0.0002923635396823743,0.22073447246019257,0.1879742155199192,0.0005239354548369709,Momentum
VLO,0.2447089947089947,-0.00017177200076957233,-0.1296878605810271,0.46141422968334994,0.24206349206349206,0.0005218651892824687,0.3940082179082638,0.36110813734513536,0.0005218651892824687,MeanReversion
DVA,0.2698412698412698,0.00030292638687355567,0.22870942208953454,0.14788468508470037,0.22486772486772486,0.0005192581007416132,0.3920398660599179,0.1854913205592183,0.0005192581007416132,MeanReversion
PEG,0.25925925925925924,-3.906432562205493e-05,-0.029493565844651473,0.3141995450786267,0.1970899470899471,0.0005186977885067536,0.391616830322599,0.1624482600331108,0.0005186977885067536,MeanReversion
HBAN,0.22354497354497355,-0.00010159996746863934,-0.0767079754388227,0.39482851768925814,0.24074074074074073,0.0005135510051075268,0.3877310088561828,0.18937417203784326,0.0005135510051075268,MeanReversion
LKQ,0.28174603174603174,-9.260518482623384e-05,-0.06991691454380655,0.3780859547136731,0.2156084656084656,0.0005132879391780094,0.3875323940793971,0.2184706049045279,0.0005132879391780094,MeanReversion
TSCO,0.2843915343915344,-9.886710802405758e-05,-0.07464466655816347,0.2533042027708837,0.2037037037037037,0.0005120119809831582,0.38656904564228445,0.1778590121756007,0.0005120119809831582,MeanReversion
ECL,0.2605820105820106,3.033010439567372e-05,0.022899228818733658,0.369208121096082,0.23148148148148148,0.0005104105896255005,0.38535999516725294,0.17368323335628294,0.0005104105896255005,MeanReversion
MAR,0.25396825396825395,0.0005097495389044595,0.3848609018728669,0.16112955432750486,0.24735449735449735,-0.0001943692667570063,-0.14674879640153976,0.4619355803357976,0.0005097495389044595,Momentum
IP,0.23544973544973544,-0.00014564059659028644,-0.10995865042566627,0.3173456746657542,0.25132275132275134,0.0005085829833954492,0.38398015246356415,0.14130116182384805,0.0005085829833954492,MeanReversion
DPZ,0.23809523809523808,3.2809030002672734e-05,0.024770817652017912,0.27740487509548917,0.22883597883597884,0.0005081560366053616,0.38365780763704804,0.11491706656958339,0.0005081560366053616,MeanReversion
NDSN,0.24867724867724866,7.647225998716414e-05,0.057736556290308924,0.18516955338918803,0.25132275132275134,0.0005081086966271185,0.3836220659534745,0.190483188751275,0.0005081086966271185,MeanReversion
CCI,0.27380952380952384,2.8699575130905798e-05,0.021668179223833878,0.24718166642543493,0.2275132275132275,0.000499318675637356,0.37698560010620374,0.32045843139516683,0.000499318675637356,MeanReversion
ZTS,0.26322751322751325,-0.0002185125924648271,-0.16497700731094445,0.29287964401719857,0.22883597883597884,0.0004984967035523318,0.3763650111820105,0.19525487745621567,0.0004984967035523318,MeanReversion
TXT,0.25132275132275134,5.081859394416759e-05,0.03836803842784653,0.35123571069961046,0.22486772486772486,0.0004924036101670719,0.3717647256761393,0.2484924708501075,0.0004924036101670719,MeanReversion
SLB,0.24735449735449735,0.0004908844560314635,0.3706177643037549,0.3348120087892959,0.24735449735449735,0.00013789418391350325,0.10411010885469496,0.533960199977565,0.0004908844560314635,Momentum
ALL,0.2671957671957672,0.0001087896656437154,0.08213619756100513,0.20112366454742087,0.21693121693121692,0.0004906084115480838,0.37040935071880327,0.1436892143190272,0.0004906084115480838,MeanReversion
DUK,0.27380952380952384,-0.0001750305817153206,-0.13214808919506704,0.392659328450204,0.19973544973544974,0.0004899365272983114,0.36990207811022513,0.1507424147957446,0.0004899365272983114,MeanReversion
GM,0.23809523809523808,0.0004897938327920443,0.36979434375799347,0.31667571388476873,0.26455026455026454,-0.00023574409134434414,-0.17798678896497983,0.3647349702635222,0.0004897938327920443,Momentum
MCO,0.27645502645502645,0.00011011376933170089,0.08313589584543417,0.2080302024496079,0.21164021164021163,0.0004886199035822324,0.3689080272045855,0.322564557635336,0.0004886199035822324,MeanReversion
EVRG,0.26851851851851855,-6.158980416112792e-05,-0.04650030214165157,0.37995440617030063,0.2037037037037037,0.0004885904114215454,0.3688857606232668,0.1584047081040362,0.0004885904114215454,MeanReversion
JNJ,0.2605820105820106,0.00048697460434416574,0.3676658262798451,0.05742218461535359,0.23809523809523808,0.00029653620722042796,0.2238848364514231,0.1293392819253109,0.00048697460434416574,Momentum
DRI,0.24603174603174602,0.00048536337613754455,0.3664493489838461,0.2897275376797263,0.23677248677248677,0.00015597362448948387,0.11776008648956032,0.2890136552461922,0.00048536337613754455,Momentum
ADBE,0.26851851851851855,-0.0005457319991896294,-0.4120276593881702,0.47376142644874025,0.21031746031746032,0.0004840700840790827,0.36547291347970745,0.31519523710209596,0.0004840700840790827,MeanReversion
CVX,0.2777777777777778,0.000482422483041503,0.36422897469633475,0.22829181886970784,0.21825396825396826,-0.00016624821854930173,-0.1255174050047228,0.2783993439659899,0.000482422483041503,Momentum
ARE,0.2777777777777778,0.00047950196699877317,0.36202398508407374,0.09630384503090719,0.21825396825396826,4.5894502374789566e-05,0.03465034929296612,0.38961859327934667,0.00047950196699877317,Momentum
WFC,0.23544973544973544,0.000181476394798641,0.13701467807297396,0.20558741583454063,0.24074074074074073,0.0004792651638453643,0.36184519870325005,0.2824957881593396,0.0004792651638453643,MeanReversion
BX,0.29365079365079366,0.0004789960320347464,0.36164200418623355,0.46723418787226295,0.2261904761904762,0.00020631614638139386,0.15576869051795236,0.3130507954483384,0.0004789960320347464,Momentum
ULTA,0.2896825396825397,-0.00013198038695228935,-0.09964519214897846,0.3522819147131961,0.21957671957671956,0.0004786194223957923,0.3613576639088232,0.28138508217828767,0.0004786194223957923,MeanReversion
QCOM,0.23677248677248677,-0.00019788082979964292,-0.1494000264987304,0.37179240545089476,0.23809523809523808,0.00047854457070213563,0.3613011508801124,0.2720440594028099,0.00047854457070213563,MeanReversion
LW,0.2605820105820106,0.00047257990875057836,0.35679783110668667,0.42653293424816724,0.24206349206349206,-0.0002653799425615318,-0.2003618566339565,0.44424726702626266,0.00047257990875057836,Momentum
LIN,0.25925925925925924,0.00036777356116661074,0.2776690386807911,0.15858026761744876,0.21031746031746032,0.0004687850672050398,0.35393272573980505,0.1348577803996264,0.0004687850672050398,MeanReversion
PTC,0.2698412698412698,0.00046749900866367933,0.3529617515410779,0.1969869749982883,0.23015873015873015,0.00038881277186155144,0.29355364275547136,0.3298819694948649,0.00046749900866367933,Momentum
ICE,0.2605820105820106,0.00010439101275587461,0.07881521463068533,0.18076044824605678,0.23677248677248677,0.000466249234749131,0.3520181722355939,0.09541890137365583,0.000466249234749131,MeanReversion
SJM,0.3029100529100529,0.00011649938277218851,0.08795703399300232,0.21962063339030896,0.21164021164021163,0.00046569559652788776,0.35160017537855526,0.10773889534182149,0.00046569559652788776,MeanReversion
EW,0.27645502645502645,0.0004634814558613117,0.34992849917529034,0.1334236768992815,0.2447089947089947,0.0001878079967335905,0.14179503753386083,0.22285686193975165,0.0004634814558613117,Momentum
MDT,0.25396825396825395,-7.045398015953806e-05,-0.05319275502045123,0.27550307487868275,0.23677248677248677,0.0004628363188164528,0.34944142070642187,0.15898594055828208,0.0004628363188164528,MeanReversion
SYK,0.26322751322751325,-0.00018261320953463705,-0.13787297319865097,0.21153756459636336,0.23412698412698413,0.0004624745873494078,0.3491683134488029,0.19654457948348453,0.0004624745873494078,MeanReversion
KDP,0.26322751322751325,-4.516898801364161e-05,-0.03410258595029941,0.1167101307229847,0.1931216931216931,0.00046192810514872687,0.3487557193872888,0.1046057169264083,0.00046192810514872687,MeanReversion
C,0.2275132275132275,0.0004607821607993866,0.3478905314035369,0.16023714097145275,0.2605820105820106,0.00024061672993479772,0.18166563110077227,0.2709601257224864,0.0004607821607993866,Momentum
BMY,0.2619047619047619,0.00046040246291707333,0.34760385950239037,0.11138736809705735,0.24074074074074073,-0.0002217777464157343,-0.1674421985438794,0.1852836708057866,0.00046040246291707333,Momentum
VRSN,0.2671957671957672,-0.00021171749594506997,-0.15984670943852783,0.2886686772237642,0.20767195767195767,0.00045768940014206234,0.3455554971072571,0.13603248199785828,0.00045768940014206234,MeanReversion
WST,0.2896825396825397,3.55559087435369e-05,0.026844711101370364,0.21457234229937308,0.2222222222222222,0.0004572089722431633,0.3451927740435883,0.2896879585216696,0.0004572089722431633,MeanReversion
ALLE,0.2619047619047619,0.00025300432985461355,0.19101826904023322,0.22605198407756041,0.24603174603174602,0.00045633472702361766,0.3445327189028313,0.1792380891947,0.00045633472702361766,MeanReversion
ON,0.2751322751322751,0.0003153842782085109,0.23811513004742574,0.5352568777658905,0.2275132275132275,0.00045573323586200104,0.3440785930758108,0.2798711833585919,0.00045573323586200104,MeanReversion
BA,0.2156084656084656,0.000450615763115538,0.3402149011522312,0.3219163255708401,0.2671957671957672,-0.00036401639572507,-0.27483237877242783,0.5888097449499021,0.000450615763115538,Momentum
